Entity,Code,Year,Annual CO₂ emissions (per capita)
Europe (excl. EU-27),,1974,11.289526
Europe (excl. EU-27),,1975,11.626205
Europe (excl. EU-27),,1976,11.914981
Europe (excl. EU-27),,1977,12.18655
Europe (excl. EU-27),,1978,12.481488
Europe (excl. EU-27),,1979,12.664206
Europe (excl. EU-27),,1980,12.740394
Europe (excl. EU-27),,1981,12.447075
Europe (excl. EU-27),,1982,12.496113
Europe (excl. EU-27),,1983,12.598088
Europe (excl. EU-27),,1984,12.583307
Europe (excl. EU-27),,1985,13.420848
Europe (excl. EU-27),,1986,13.442293
Europe (excl. EU-27),,1987,13.319566
Europe (excl. EU-27),,1988,13.514315
Europe (excl. EU-27),,1989,13.213724
Europe (excl. EU-27),,1990,13.734186
Europe (excl. EU-27),,1991,12.9258
Europe (excl. EU-27),,1992,11.22436
Europe (excl. EU-27),,1993,10.496491
Europe (excl. EU-27),,1994,9.386665
Europe (excl. EU-27),,1995,9.174381
Europe (excl. EU-27),,1996,9.065485
Europe (excl. EU-27),,1997,8.619854
Europe (excl. EU-27),,1998,8.582982
Europe (excl. EU-27),,1999,8.512037
Europe (excl. EU-27),,2000,8.493565
Europe (excl. EU-27),,2001,8.751449
Europe (excl. EU-27),,2002,8.664447
Europe (excl. EU-27),,2003,8.894147
Europe (excl. EU-27),,2004,8.987308
Europe (excl. EU-27),,2005,9.039953
Europe (excl. EU-27),,2006,9.355825
Europe (excl. EU-27),,2007,9.332604
Europe (excl. EU-27),,2008,9.3606615
Europe (excl. EU-27),,2009,8.613759
Europe (excl. EU-27),,2010,9.038675
Europe (excl. EU-27),,2011,9.111713
Europe (excl. EU-27),,2012,9.167809
Europe (excl. EU-27),,2013,8.894056
Europe (excl. EU-27),,2014,8.5608425
Europe (excl. EU-27),,2015,8.370627
Europe (excl. EU-27),,2016,8.303316
Europe (excl. EU-27),,2017,8.314791
Europe (excl. EU-27),,2018,8.462468
Europe (excl. EU-27),,2019,8.344121
Europe (excl. EU-27),,2020,7.915989
Europe (excl. EU-27),,2021,8.349364
Europe (excl. EU-28),,1750,0
Europe (excl. EU-28),,1760,0
Europe (excl. EU-28),,1770,0
Europe (excl. EU-28),,1780,0
Europe (excl. EU-28),,1790,0
Europe (excl. EU-28),,1800,0
Europe (excl. EU-28),,1801,0
Europe (excl. EU-28),,1802,0
Europe (excl. EU-28),,1803,0
Europe (excl. EU-28),,1804,0
Europe (excl. EU-28),,1805,0
Europe (excl. EU-28),,1806,0
Europe (excl. EU-28),,1807,0
Europe (excl. EU-28),,1808,0
Europe (excl. EU-28),,1809,0
Europe (excl. EU-28),,1810,0
Europe (excl. EU-28),,1811,0
Europe (excl. EU-28),,1812,0
Europe (excl. EU-28),,1813,0
Europe (excl. EU-28),,1814,0
Europe (excl. EU-28),,1815,0
Europe (excl. EU-28),,1816,0
Europe (excl. EU-28),,1817,0
Europe (excl. EU-28),,1818,0
Europe (excl. EU-28),,1819,0
Europe (excl. EU-28),,1820,0
Europe (excl. EU-28),,1821,0
Europe (excl. EU-28),,1822,0
Europe (excl. EU-28),,1823,0
Europe (excl. EU-28),,1824,0
Europe (excl. EU-28),,1825,0
Europe (excl. EU-28),,1826,0
Europe (excl. EU-28),,1827,0
Europe (excl. EU-28),,1828,0
Europe (excl. EU-28),,1829,0.00019329472
Europe (excl. EU-28),,1830,0.00039717296
Europe (excl. EU-28),,1831,0.0003839038
Europe (excl. EU-28),,1832,0.00021186584
Europe (excl. EU-28),,1833,0.0002625546
Europe (excl. EU-28),,1834,0
Europe (excl. EU-28),,1835,0.00024483947
Europe (excl. EU-28),,1836,0.00030343208
Europe (excl. EU-28),,1837,0.00042116994
Europe (excl. EU-28),,1838,0.000835128
Europe (excl. EU-28),,1839,0.0006505394
Europe (excl. EU-28),,1840,0.00070352823
Europe (excl. EU-28),,1841,0.00093000196
Europe (excl. EU-28),,1842,0.0011524474
Europe (excl. EU-28),,1843,0.0009710865
Europe (excl. EU-28),,1844,0.0010192891
Europe (excl. EU-28),,1845,0.0015156628
Europe (excl. EU-28),,1846,0.0015025005
Europe (excl. EU-28),,1847,0.0015446106
Europe (excl. EU-28),,1848,0.0019686643
Europe (excl. EU-28),,1849,0.0015720647
Europe (excl. EU-28),,1850,0.0034466607
Europe (excl. EU-28),,1851,0.0021840436
Europe (excl. EU-28),,1852,0.002165026
Europe (excl. EU-28),,1853,0.0023555302
Europe (excl. EU-28),,1854,0.0033208637
Europe (excl. EU-28),,1855,0.007678101
Europe (excl. EU-28),,1856,0.0042318776
Europe (excl. EU-28),,1857,0.0041949055
Europe (excl. EU-28),,1858,0.011238462
Europe (excl. EU-28),,1859,0.013064671
Europe (excl. EU-28),,1860,0.016245654
Europe (excl. EU-28),,1861,0.021043094
Europe (excl. EU-28),,1862,0.019728769
Europe (excl. EU-28),,1863,0.019866701
Europe (excl. EU-28),,1864,0.02363022
Europe (excl. EU-28),,1865,0.024496706
Europe (excl. EU-28),,1866,0.04505383
Europe (excl. EU-28),,1867,0.050065197
Europe (excl. EU-28),,1868,0.045393463
Europe (excl. EU-28),,1869,0.05350563
Europe (excl. EU-28),,1870,0.059032522
Europe (excl. EU-28),,1871,0.07489582
Europe (excl. EU-28),,1872,0.07818302
Europe (excl. EU-28),,1873,0.07375493
Europe (excl. EU-28),,1874,0.084948145
Europe (excl. EU-28),,1875,0.0971269
Europe (excl. EU-28),,1876,0.114123225
Europe (excl. EU-28),,1877,0.11761656
Europe (excl. EU-28),,1878,0.14082527
Europe (excl. EU-28),,1879,0.14415073
Europe (excl. EU-28),,1880,0.16623549
Europe (excl. EU-28),,1881,0.17110792
Europe (excl. EU-28),,1882,0.18008845
Europe (excl. EU-28),,1883,0.20158026
Europe (excl. EU-28),,1884,0.20320833
Europe (excl. EU-28),,1885,0.21946058
Europe (excl. EU-28),,1886,0.22178179
Europe (excl. EU-28),,1887,0.23137636
Europe (excl. EU-28),,1888,0.24065696
Europe (excl. EU-28),,1889,0.25933805
Europe (excl. EU-28),,1890,0.28708026
Europe (excl. EU-28),,1891,0.31815907
Europe (excl. EU-28),,1892,0.3301707
Europe (excl. EU-28),,1893,0.36765325
Europe (excl. EU-28),,1894,0.3826358
Europe (excl. EU-28),,1895,0.42973974
Europe (excl. EU-28),,1896,0.43658915
Europe (excl. EU-28),,1897,0.4926277
Europe (excl. EU-28),,1898,0.5420684
Europe (excl. EU-28),,1899,0.6204628
Europe (excl. EU-28),,1900,0.6918201
Europe (excl. EU-28),,1901,0.69463694
Europe (excl. EU-28),,1902,0.67098755
Europe (excl. EU-28),,1903,0.6566004
Europe (excl. EU-28),,1904,0.7152364
Europe (excl. EU-28),,1905,0.6457261
Europe (excl. EU-28),,1906,0.72354597
Europe (excl. EU-28),,1907,0.8049101
Europe (excl. EU-28),,1908,0.8103077
Europe (excl. EU-28),,1909,0.84154975
Europe (excl. EU-28),,1910,0.81900233
Europe (excl. EU-28),,1911,0.84585613
Europe (excl. EU-28),,1912,0.94003296
Europe (excl. EU-28),,1913,1.0199331
Europe (excl. EU-28),,1914,0.90277725
Europe (excl. EU-28),,1915,0.84194124
Europe (excl. EU-28),,1916,0.87187195
Europe (excl. EU-28),,1917,0.751301
Europe (excl. EU-28),,1918,0.34733614
Europe (excl. EU-28),,1919,0.31996876
Europe (excl. EU-28),,1920,0.3232338
Europe (excl. EU-28),,1921,0.30260053
Europe (excl. EU-28),,1922,0.39448136
Europe (excl. EU-28),,1923,0.43512025
Europe (excl. EU-28),,1924,0.49072683
Europe (excl. EU-28),,1925,0.4866465
Europe (excl. EU-28),,1926,0.6201748
Europe (excl. EU-28),,1927,0.7602731
Europe (excl. EU-28),,1928,0.82516474
Europe (excl. EU-28),,1929,0.8884503
Europe (excl. EU-28),,1930,1.1137561
Europe (excl. EU-28),,1931,1.2859759
Europe (excl. EU-28),,1932,1.4146869
Europe (excl. EU-28),,1933,1.5426476
Europe (excl. EU-28),,1934,1.8176926
Europe (excl. EU-28),,1935,2.0197508
Europe (excl. EU-28),,1936,2.2775588
Europe (excl. EU-28),,1937,2.3212776
Europe (excl. EU-28),,1938,2.4062128
Europe (excl. EU-28),,1939,2.4357705
Europe (excl. EU-28),,1940,2.7984502
Europe (excl. EU-28),,1941,2.384455
Europe (excl. EU-28),,1942,1.313489
Europe (excl. EU-28),,1943,1.3619169
Europe (excl. EU-28),,1944,1.9041204
Europe (excl. EU-28),,1945,1.9925462
Europe (excl. EU-28),,1946,2.2789292
Europe (excl. EU-28),,1947,2.756152
Europe (excl. EU-28),,1948,2.9058523
Europe (excl. EU-28),,1949,3.241753
Europe (excl. EU-28),,1950,3.5434594
Europe (excl. EU-28),,1951,3.7863424
Europe (excl. EU-28),,1952,3.9788818
Europe (excl. EU-28),,1953,4.132826
Europe (excl. EU-28),,1954,4.4553475
Europe (excl. EU-28),,1955,4.9758086
Europe (excl. EU-28),,1956,5.3858843
Europe (excl. EU-28),,1957,5.7928524
Europe (excl. EU-28),,1958,6.063139
Europe (excl. EU-28),,1959,6.292006
Europe (excl. EU-28),,1960,6.482231
Europe (excl. EU-28),,1961,6.593367
Europe (excl. EU-28),,1962,6.840986
Europe (excl. EU-28),,1963,7.2690964
Europe (excl. EU-28),,1964,7.6463733
Europe (excl. EU-28),,1965,8.030944
Europe (excl. EU-28),,1966,8.408915
Europe (excl. EU-28),,1967,8.709453
Europe (excl. EU-28),,1968,8.915757
Europe (excl. EU-28),,1969,9.223991
Europe (excl. EU-28),,1970,9.713646
Europe (excl. EU-28),,1971,10.235499
Europe (excl. EU-28),,1972,10.668993
Europe (excl. EU-28),,1973,11.084683
Europe (excl. EU-28),,1974,11.368698
Europe (excl. EU-28),,1975,11.852836
Europe (excl. EU-28),,1976,12.232621
Europe (excl. EU-28),,1977,12.542598
Europe (excl. EU-28),,1978,12.90588
Europe (excl. EU-28),,1979,12.959312
Europe (excl. EU-28),,1980,13.338014
Europe (excl. EU-28),,1981,13.053462
Europe (excl. EU-28),,1982,13.166147
Europe (excl. EU-28),,1983,13.30262
Europe (excl. EU-28),,1984,13.352201
Europe (excl. EU-28),,1985,14.259743
Europe (excl. EU-28),,1986,14.2479315
Europe (excl. EU-28),,1987,14.083632
Europe (excl. EU-28),,1988,14.331417
Europe (excl. EU-28),,1989,13.917496
Europe (excl. EU-28),,1990,14.4805565
Europe (excl. EU-28),,1991,13.460325
Europe (excl. EU-28),,1992,11.433298
Europe (excl. EU-28),,1993,10.599581
Europe (excl. EU-28),,1994,9.258601
Europe (excl. EU-28),,1995,9.03346
Europe (excl. EU-28),,1996,8.820116
Europe (excl. EU-28),,1997,8.372457
Europe (excl. EU-28),,1998,8.308696
Europe (excl. EU-28),,1999,8.254825
Europe (excl. EU-28),,2000,8.207812
Europe (excl. EU-28),,2001,8.499059
Europe (excl. EU-28),,2002,8.472725
Europe (excl. EU-28),,2003,8.722072
Europe (excl. EU-28),,2004,8.843306
Europe (excl. EU-28),,2005,8.936545
Europe (excl. EU-28),,2006,9.360166
Europe (excl. EU-28),,2007,9.3843
Europe (excl. EU-28),,2008,9.501286
Europe (excl. EU-28),,2009,8.792973
Europe (excl. EU-28),,2010,9.274849
Europe (excl. EU-28),,2011,9.568082
Europe (excl. EU-28),,2012,9.583752
Europe (excl. EU-28),,2013,9.295946
Europe (excl. EU-28),,2014,9.053656
Europe (excl. EU-28),,2015,8.896153
Europe (excl. EU-28),,2016,8.922555
Europe (excl. EU-28),,2017,9.002486
Europe (excl. EU-28),,2018,9.23741
Europe (excl. EU-28),,2019,9.162194
Europe (excl. EU-28),,2020,8.78745
Europe (excl. EU-28),,2021,9.269164
European Union (27),,1800,0.009118063
European Union (27),,1801,0.0073781093
European Union (27),,1802,0.07226808
European Union (27),,1803,0.0074263136
European Union (27),,1804,0.026974672
European Union (27),,1805,0.011867919
European Union (27),,1806,0.01066949
European Union (27),,1807,0.023525918
European Union (27),,1808,0.010114886
European Union (27),,1809,0.010078469
European Union (27),,1810,0.02616926
European Union (27),,1811,0.025298532
European Union (27),,1812,0.025235424
European Union (27),,1813,0.023221593
European Union (27),,1814,0.024160666
European Union (27),,1815,0.02733594
European Union (27),,1816,0.038126983
European Union (27),,1817,0.046199854
European Union (27),,1818,0.046231378
European Union (27),,1819,0.045954663
European Union (27),,1820,0.049088627
European Union (27),,1821,0.051145405
European Union (27),,1822,0.053013325
European Union (27),,1823,0.057129394
European Union (27),,1824,0.05442937
European Union (27),,1825,0.064262256
European Union (27),,1826,0.06329052
European Union (27),,1827,0.07713854
European Union (27),,1828,0.07785404
European Union (27),,1829,0.069772236
European Union (27),,1830,0.11779541
European Union (27),,1831,0.1006049
European Union (27),,1832,0.09994153
European Union (27),,1833,0.106958486
European Union (27),,1834,0.11695608
European Union (27),,1835,0.123764336
European Union (27),,1836,0.1389793
European Union (27),,1837,0.1497476
European Union (27),,1838,0.15775809
European Union (27),,1839,0.16318744
European Union (27),,1840,0.1838064
European Union (27),,1841,0.19667633
European Union (27),,1842,0.21046594
European Union (27),,1843,0.20249647
European Union (27),,1844,0.2162059
European Union (27),,1845,0.24478117
European Union (27),,1846,0.27306446
European Union (27),,1847,0.29568374
European Union (27),,1848,0.26072177
European Union (27),,1849,0.267746
European Union (27),,1850,0.29367307
European Union (27),,1851,0.30882218
European Union (27),,1852,0.34460667
European Union (27),,1853,0.37952077
European Union (27),,1854,0.43653882
European Union (27),,1855,0.47901374
European Union (27),,1856,0.505643
European Union (27),,1857,0.5240322
European Union (27),,1858,0.5492354
European Union (27),,1859,0.5364931
European Union (27),,1860,0.57776797
European Union (27),,1861,0.6314385
European Union (27),,1862,0.67941463
European Union (27),,1863,0.7024526
European Union (27),,1864,0.7551744
European Union (27),,1865,0.8147436
European Union (27),,1866,0.83191854
European Union (27),,1867,0.8864257
European Union (27),,1868,0.9241099
European Union (27),,1869,0.95694125
European Union (27),,1870,0.95441175
European Union (27),,1871,1.0123764
European Union (27),,1872,1.1171657
European Union (27),,1873,1.1877197
European Union (27),,1874,1.0318949
European Union (27),,1875,1.1860565
European Union (27),,1876,1.2304937
European Union (27),,1877,1.1921419
European Union (27),,1878,1.2229682
European Union (27),,1879,1.2854791
European Union (27),,1880,1.4765441
European Union (27),,1881,1.4716719
European Union (27),,1882,1.5444086
European Union (27),,1883,1.6374035
European Union (27),,1884,1.6416924
European Union (27),,1885,1.6499124
European Union (27),,1886,1.6456094
European Union (27),,1887,1.7112607
European Union (27),,1888,1.8276036
European Union (27),,1889,1.9117264
European Union (27),,1890,2.0107481
European Union (27),,1891,2.0774121
European Union (27),,1892,2.0302505
European Union (27),,1893,2.0489795
European Union (27),,1894,2.1360977
European Union (27),,1895,2.1847985
European Union (27),,1896,2.2960126
European Union (27),,1897,2.4104612
European Union (27),,1898,2.4980626
European Union (27),,1899,2.6107268
European Union (27),,1900,2.755688
European Union (27),,1901,2.7238038
European Union (27),,1902,2.650965
European Union (27),,1903,2.8045504
European Union (27),,1904,2.8334947
European Union (27),,1905,2.952702
European Union (27),,1906,2.988615
European Union (27),,1907,3.3831348
European Union (27),,1908,3.4791021
European Union (27),,1909,3.430605
European Union (27),,1910,3.4776783
European Union (27),,1911,3.537841
European Union (27),,1912,3.7886875
European Union (27),,1913,4.08209
European Union (27),,1914,3.4956083
European Union (27),,1915,3.20937
European Union (27),,1916,3.3765838
European Union (27),,1917,3.3519328
European Union (27),,1918,3.158895
European Union (27),,1919,2.454049
European Union (27),,1920,3.0678773
European Union (27),,1921,3.1694396
European Union (27),,1922,3.2326949
European Union (27),,1923,2.8754122
European Union (27),,1924,3.4640608
European Union (27),,1925,3.4748905
European Union (27),,1926,3.330941
European Union (27),,1927,3.7136347
European Union (27),,1928,3.7692888
European Union (27),,1929,4.106925
European Union (27),,1930,3.7054973
European Union (27),,1931,3.3134882
European Union (27),,1932,2.9088104
European Union (27),,1933,2.9799697
European Union (27),,1934,3.191468
European Union (27),,1935,3.3198612
European Union (27),,1936,3.43819
European Union (27),,1937,3.8453736
European Union (27),,1938,3.8605096
European Union (27),,1939,3.9515703
European Union (27),,1940,4.0927653
European Union (27),,1941,4.020338
European Union (27),,1942,4.0703607
European Union (27),,1943,4.0976276
European Union (27),,1944,3.5061674
European Union (27),,1945,1.5129448
European Union (27),,1946,2.606304
European Union (27),,1947,3.0475073
European Union (27),,1948,3.362266
European Union (27),,1949,3.7051487
European Union (27),,1950,3.8810596
European Union (27),,1951,4.3131847
European Union (27),,1952,4.453815
European Union (27),,1953,4.5031962
European Union (27),,1954,4.751431
European Union (27),,1955,5.10031
European Union (27),,1956,5.4205337
European Union (27),,1957,5.550199
European Union (27),,1958,5.4607034
European Union (27),,1959,5.4992194
European Union (27),,1960,5.900023
European Union (27),,1961,6.129346
European Union (27),,1962,6.506926
European Union (27),,1963,6.8881364
European Union (27),,1964,7.1869354
European Union (27),,1965,7.2164516
European Union (27),,1966,7.3784323
European Union (27),,1967,7.4863324
European Union (27),,1968,7.890819
European Union (27),,1969,8.361112
European Union (27),,1970,8.674833
European Union (27),,1971,8.86396
European Union (27),,1972,9.13931
European Union (27),,1973,9.522668
European Union (27),,1974,9.414703
European Union (27),,1975,9.176813
European Union (27),,1976,9.820945
European Union (27),,1977,9.675424
European Union (27),,1978,9.955677
European Union (27),,1979,10.184353
European Union (27),,1980,10.052364
European Union (27),,1981,9.48641
European Union (27),,1982,9.229668
European Union (27),,1983,9.096978
European Union (27),,1984,9.156076
European Union (27),,1985,9.267969
European Union (27),,1986,9.202373
European Union (27),,1987,9.2562
European Union (27),,1988,9.126633
European Union (27),,1989,9.189222
European Union (27),,1990,9.235778
European Union (27),,1991,9.0593
European Union (27),,1992,8.727254
European Union (27),,1993,8.544923
European Union (27),,1994,8.482147
European Union (27),,1995,8.580935
European Union (27),,1996,8.766816
European Union (27),,1997,8.600162
European Union (27),,1998,8.568797
European Union (27),,1999,8.42992
European Union (27),,2000,8.443824
European Union (27),,2001,8.562842
European Union (27),,2002,8.547145
European Union (27),,2003,8.714356
European Union (27),,2004,8.710264
European Union (27),,2005,8.635381
European Union (27),,2006,8.6296835
European Union (27),,2007,8.515368
European Union (27),,2008,8.290419
European Union (27),,2009,7.5930805
European Union (27),,2010,7.803361
European Union (27),,2011,7.5612
European Union (27),,2012,7.3845468
European Union (27),,2013,7.1897154
European Union (27),,2014,6.873941
European Union (27),,2015,6.9859896
European Union (27),,2016,6.994329
European Union (27),,2017,7.038307
European Union (27),,2018,6.86226
European Union (27),,2019,6.530877
European Union (27),,2020,5.8878336
European Union (27),,2021,6.275719
European Union (28),,1750,0.07839957
European Union (28),,1760,0.08074638
European Union (28),,1770,0.09521215
European Union (28),,1780,0.11213475
European Union (28),,1790,0.13687222
European Union (28),,1800,0.195263
European Union (28),,1801,0.19300811
European Union (28),,1802,0.25274196
European Union (28),,1803,0.21464255
European Union (28),,1804,0.23230968
European Union (28),,1805,0.22471601
European Union (28),,1806,0.23429434
European Union (28),,1807,0.24473958
European Union (28),,1808,0.23098582
European Union (28),,1809,0.22956899
European Union (28),,1810,0.24238864
European Union (28),,1811,0.25428084
European Union (28),,1812,0.26063472
European Union (28),,1813,0.25885403
European Union (28),,1814,0.26137394
European Union (28),,1815,0.26653895
European Union (28),,1816,0.2886492
European Union (28),,1817,0.29553193
European Union (28),,1818,0.2927695
European Union (28),,1819,0.2912541
European Union (28),,1820,0.2922242
European Union (28),,1821,0.2933682
European Union (28),,1822,0.3020681
European Union (28),,1823,0.31686166
European Union (28),,1824,0.32467675
European Union (28),,1825,0.33372095
European Union (28),,1826,0.33346614
European Union (28),,1827,0.35452634
European Union (28),,1828,0.35453442
European Union (28),,1829,0.34903327
European Union (28),,1830,0.4662669
European Union (28),,1831,0.4372117
European Union (28),,1832,0.4329774
European Union (28),,1833,0.43596137
European Union (28),,1834,0.44227976
European Union (28),,1835,0.44418937
European Union (28),,1836,0.5120926
European Union (28),,1837,0.50486994
European Union (28),,1838,0.5192518
European Union (28),,1839,0.5311208
European Union (28),,1840,0.5623145
European Union (28),,1841,0.57545024
European Union (28),,1842,0.6026364
European Union (28),,1843,0.6119391
European Union (28),,1844,0.6430815
European Union (28),,1845,0.69729424
European Union (28),,1846,0.6988484
European Union (28),,1847,0.7539853
European Union (28),,1848,0.74851376
European Union (28),,1849,0.78390604
European Union (28),,1850,0.8348064
European Union (28),,1851,0.8170133
European Union (28),,1852,0.8433059
European Union (28),,1853,0.8677394
European Union (28),,1854,1.0239347
European Union (28),,1855,1.0166335
European Union (28),,1856,1.0818475
European Union (28),,1857,1.0828272
European Union (28),,1858,1.0888139
European Union (28),,1859,1.1410458
European Union (28),,1860,1.2529778
European Union (28),,1861,1.3264825
European Union (28),,1862,1.3385925
European Union (28),,1863,1.4007181
European Union (28),,1864,1.5008159
European Union (28),,1865,1.5969765
European Union (28),,1866,1.6327096
European Union (28),,1867,1.6979862
European Union (28),,1868,1.706794
European Union (28),,1869,1.7731415
European Union (28),,1870,1.7842183
European Union (28),,1871,1.8837302
European Union (28),,1872,2.0204673
European Union (28),,1873,2.1131005
European Union (28),,1874,1.9392672
European Union (28),,1875,2.1224358
European Union (28),,1876,2.1505291
European Union (28),,1877,2.1282232
European Union (28),,1878,2.1269195
European Union (28),,1879,2.17926
European Union (28),,1880,2.4314227
European Union (28),,1881,2.4769752
European Union (28),,1882,2.540971
European Union (28),,1883,2.6609063
European Union (28),,1884,2.6227686
European Union (28),,1885,2.60662
European Union (28),,1886,2.5834162
European Union (28),,1887,2.6609898
European Union (28),,1888,2.7992196
European Union (28),,1889,2.905673
European Union (28),,1890,3.01035
European Union (28),,1891,3.0845456
European Union (28),,1892,3.0069852
European Union (28),,1893,2.8832984
European Union (28),,1894,3.109852
European Union (28),,1895,3.1535041
European Union (28),,1896,3.2749727
European Union (28),,1897,3.3971627
European Union (28),,1898,3.46491
European Union (28),,1899,3.6441562
European Union (28),,1900,3.7747054
European Union (28),,1901,3.7054713
European Union (28),,1902,3.683387
European Union (28),,1903,3.8145683
European Union (28),,1904,3.83394
European Union (28),,1905,3.9427798
European Union (28),,1906,4.011323
European Union (28),,1907,4.4022627
European Union (28),,1908,4.435881
European Union (28),,1909,4.3964744
European Union (28),,1910,4.439888
European Union (28),,1911,4.521012
European Union (28),,1912,4.6544957
European Union (28),,1913,5.034219
European Union (28),,1914,4.4815054
European Union (28),,1915,4.2529507
European Union (28),,1916,4.4484143
European Union (28),,1917,4.4073477
European Union (28),,1918,4.1351495
European Union (28),,1919,3.496396
